2025-11-21 11:12:11,440 [BasicRepositoryConnector-repo.maven.apache.org-2-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-commons/3.2.8/spring-data-commons-3.2.8.jar
2025-11-21 11:12:11,444 [BasicRepositoryConnector-repo.maven.apache.org-2-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-orm/6.1.11/spring-orm-6.1.11.jar
2025-11-21 11:12:11,479 [BasicRepositoryConnector-repo.maven.apache.org-2-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-tx/6.1.11/spring-tx-6.1.11.jar
2025-11-21 11:12:11,491 [BasicRepositoryConnector-repo.maven.apache.org-2-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-orm/6.1.11/spring-orm-6.1.11.jar
2025-11-21 11:12:11,545 [BasicRepositoryConnector-repo.maven.apache.org-2-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-tx/6.1.11/spring-tx-6.1.11.jar
2025-11-21 11:12:11,576 [BasicRepositoryConnector-repo.maven.apache.org-2-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-aspects/6.1.11/spring-aspects-6.1.11.jar
2025-11-21 11:12:11,642 [BasicRepositoryConnector-repo.maven.apache.org-2-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-jpa/3.2.8/spring-data-jpa-3.2.8.jar
2025-11-21 11:12:11,818 [BasicRepositoryConnector-repo.maven.apache.org-2-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-core/6.4.9.Final/hibernate-core-6.4.9.Final.jar
2025-11-21 11:12:11,830 [BasicRepositoryConnector-repo.maven.apache.org-2-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-commons/3.2.8/spring-data-commons-3.2.8.jar
2025-11-21 11:12:12,189 [BasicRepositoryConnector-repo.maven.apache.org-2-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-aspects/6.1.11/spring-aspects-6.1.11.jar
2025-11-21 11:12:13,121 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-21 11:12:13,121 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-21 11:12:13,126 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\programs\eclipse2025\workplace\test1\joopTest\jooqAttempt\jooqAttempt\src\test\resources
2025-11-21 11:12:13,134 [Worker-31: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of compileSourceRoots through clear() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:13,135 [Worker-31: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of compileSourceRoots through add() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:13,151 [Worker-31: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of testCompileSourceRoots through clear() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:13,151 [Worker-31: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of testCompileSourceRoots through add() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:14,212 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/3.2.8/spring-boot-starter-data-jpa-3.2.8-sources.jar
2025-11-21 11:12:14,341 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/3.2.8/spring-boot-starter-data-jpa-3.2.8-sources.jar
2025-11-21 11:12:14,348 [Worker-42: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.springframework.boot:spring-boot-starter-data-jpa:3.2.8
2025-11-21 11:12:14,384 [Worker-43: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-11-21 11:12:14,399 [Worker-43: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-11-21 11:12:14,402 [Worker-43: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\programs\eclipse2025\workplace\test1\joopTest\jooqAttempt\jooqAttempt\src\test\resources
2025-11-21 11:12:14,420 [Worker-43: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of compileSourceRoots through clear() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:14,421 [Worker-43: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of compileSourceRoots through add() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:14,421 [Worker-43: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of testCompileSourceRoots through clear() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:14,421 [Worker-43: Building] WARN  o.apache.maven.project.MavenProject - Direct modification of testCompileSourceRoots through add() is deprecated and will not work in Maven 4.0.0. Please use the add/remove methods instead. If you're using a plugin that causes this warning, please upgrade to the latest version and report an issue if the warning persists. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2025-11-21 11:12:14,490 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-aop/3.2.8/spring-boot-starter-aop-3.2.8-sources.jar
2025-11-21 11:12:14,542 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-aop/3.2.8/spring-boot-starter-aop-3.2.8-sources.jar
2025-11-21 11:12:14,545 [Worker-42: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.springframework.boot:spring-boot-starter-aop:3.2.8
2025-11-21 11:12:14,623 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/aspectj/aspectjweaver/1.9.22.1/aspectjweaver-1.9.22.1-sources.jar
2025-11-21 11:12:14,745 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/aspectj/aspectjweaver/1.9.22.1/aspectjweaver-1.9.22.1-sources.jar
2025-11-21 11:12:14,748 [Worker-42: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.aspectj:aspectjweaver:1.9.22.1
2025-11-21 11:12:14,831 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/3.2.8/spring-boot-starter-jdbc-3.2.8-sources.jar
2025-11-21 11:12:14,878 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/3.2.8/spring-boot-starter-jdbc-3.2.8-sources.jar
2025-11-21 11:12:14,881 [Worker-42: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.springframework.boot:spring-boot-starter-jdbc:3.2.8
2025-11-21 11:12:14,952 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1-sources.jar
2025-11-21 11:12:15,023 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1-sources.jar
2025-11-21 11:12:15,026 [Worker-42: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for com.zaxxer:HikariCP:5.0.1
2025-11-21 11:12:15,157 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/6.1.11/spring-jdbc-6.1.11-sources.jar
2025-11-21 11:12:15,269 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/6.1.11/spring-jdbc-6.1.11-sources.jar
2025-11-21 11:12:15,273 [Worker-42: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.springframework:spring-jdbc:6.1.11
2025-11-21 11:12:15,396 [Worker-42: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-core/6.4.9.Final/hibernate-core-6.4.9.Final-sources.jar
2025-11-21 11:12:15,688 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018 [641])
2025-11-21 11:12:15,689 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018
2025-11-21 11:12:15,689 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\aopalliance-1.0.jar
2025-11-21 11:12:15,689 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\asm-9.8.jar
2025-11-21 11:12:15,689 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\error_prone_annotations-2.38.0.jar
2025-11-21 11:12:15,690 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\gson-2.13.1.jar
2025-11-21 11:12:15,690 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\guice-5.1.0-classes.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\httpclient-4.5.14.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\httpcore-4.4.16.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\jansi-2.4.2.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\jcl-over-slf4j-1.7.36.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-artifact-3.9.11.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-builder-support-3.9.11.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-compat-3.9.11.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-core-3.9.11.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-embedder-3.9.11.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-model-3.9.11.jar
2025-11-21 11:12:15,691 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-model-builder-3.9.11.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-plugin-api-3.9.11.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-repository-metadata-3.9.11.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-api-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-connector-basic-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-impl-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-named-locks-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-provider-3.9.11.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-spi-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-transport-file-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-transport-http-1.9.24.jar
2025-11-21 11:12:15,692 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-transport-wagon-1.9.24.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-resolver-util-1.9.24.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-settings-3.9.11.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-settings-builder-3.9.11.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\maven-shared-utils-3.4.2.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\org.eclipse.sisu.inject-0.9.0.M4.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\org.eclipse.sisu.plexus-0.9.0.M4.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-build-api-0.0.7.jar
2025-11-21 11:12:15,693 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-build-api-1.2.0.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-cipher-2.0.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-classworlds-2.9.0.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-component-annotations-2.2.0.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-interpolation-1.28.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-sec-dispatcher-2.0.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\plexus-utils-3.6.0.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\wagon-file-3.5.3.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\wagon-http-3.5.3.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\wagon-http-shared-3.5.3.jar
2025-11-21 11:12:15,694 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\dark_\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.1100.20250811-2018\jars\wagon-provider-api-3.5.3.jar
2025-11-21 11:12:15,695 [Worker-44: Launching Executing install in D__programs_eclipse2025_workplace_test1_joopTest_jooqAttempt_jooqAttempt] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.8.jre [18])
